Fext	FextSD	Fgen	R	RSD	Theta	ThetaSD	X	XSD	Y	YSD	Time	Interval	Round
1.26992000000000004434e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23072000000000003443e-003	0.00000000000000000000e+000	-8.67840000000000060254e+001	0.00000000000000000000e+000	4.68135444049325741365e-004	0.00000000000000000000e+000	1.13820952571340775449e-003	0.00000000000000000000e+000	1.31079000087687745690e+002	1	1
1.26971999999999994202e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.22882000000000004246e-003	0.00000000000000000000e+000	-8.67840000000000060254e+001	0.00000000000000000000e+000	4.67412731049054574334e-004	0.00000000000000000000e+000	1.13645234447083817372e-003	0.00000000000000000000e+000	1.31347000087727792561e+002	1	1
1.26998000000000004661e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23645000000000004903e-003	0.00000000000000000000e+000	-8.67420000000000044338e+001	0.00000000000000000000e+000	4.21886986054055633088e-004	0.00000000000000000000e+000	1.16224781070915555645e-003	0.00000000000000000000e+000	1.31614000087720341980e+002	1	1
1.26971999999999994202e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23597000000000008073e-003	0.00000000000000000000e+000	-8.68619999999999947704e+001	0.00000000000000000000e+000	5.57771678327346424192e-004	0.00000000000000000000e+000	1.10295629820763760841e-003	0.00000000000000000000e+000	1.31880000087781809270e+002	1	1
1.27001000000000004775e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23025000000000000674e-003	0.00000000000000000000e+000	-8.67360000000000042064e+001	0.00000000000000000000e+000	4.12825461122259102474e-004	0.00000000000000000000e+000	1.15891768523445791092e-003	0.00000000000000000000e+000	1.32148000087705440819e+002	1	1
1.26995000000000004547e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23214999999999999872e-003	0.00000000000000000000e+000	-8.68379999999999938609e+001	0.00000000000000000000e+000	5.29501040587737636413e-004	0.00000000000000000000e+000	1.11257461346037501808e-003	0.00000000000000000000e+000	1.32416000087745487690e+002	1	1
1.27001000000000004775e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23214999999999999872e-003	0.00000000000000000000e+000	-8.68379999999999938609e+001	0.00000000000000000000e+000	5.29501040587737636413e-004	0.00000000000000000000e+000	1.11257461346037501808e-003	0.00000000000000000000e+000	1.32683000087738037109e+002	1	1
1.26998000000000004661e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23214999999999999872e-003	0.00000000000000000000e+000	-8.67600000000000051159e+001	0.00000000000000000000e+000	4.41198264039950941145e-004	0.00000000000000000000e+000	1.15045109166280238276e-003	0.00000000000000000000e+000	1.32951000087778083980e+002	1	1
1.26986999999999994770e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23214999999999999872e-003	0.00000000000000000000e+000	-8.68499999999999943157e+001	0.00000000000000000000e+000	5.42813491912645337302e-004	0.00000000000000000000e+000	1.10614064905761432661e-003	0.00000000000000000000e+000	1.33220000087749212980e+002	1	1
1.27021000000000000796e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23358999999999990362e-003	0.00000000000000000000e+000	-8.67660000000000053433e+001	0.00000000000000000000e+000	4.48616668919413013293e-004	0.00000000000000000000e+000	1.14912461137495853711e-003	0.00000000000000000000e+000	1.33486000087694264948e+002	1	1
1.26980999999999994543e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23358999999999990362e-003	0.00000000000000000000e+000	-8.68080000000000069349e+001	0.00000000000000000000e+000	4.96470092717452254720e-004	0.00000000000000000000e+000	1.12927487138301456231e-003	0.00000000000000000000e+000	1.33754000087734311819e+002	1	1
1.26992000000000004434e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23214999999999999872e-003	0.00000000000000000000e+000	-8.68199999999999931788e+001	0.00000000000000000000e+000	5.09390002097892796024e-004	0.00000000000000000000e+000	1.12192488530324916730e-003	0.00000000000000000000e+000	1.34021000087726861238e+002	1	1
1.26983999999999994657e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23358999999999990362e-003	0.00000000000000000000e+000	-8.67960000000000064801e+001	0.00000000000000000000e+000	4.82883374071949229324e-004	0.00000000000000000000e+000	1.13515106269821623546e-003	0.00000000000000000000e+000	1.34290000087697990239e+002	1	1
1.26957999999999998408e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.24265000000000009131e-003	0.00000000000000000000e+000	-8.68319999999999936335e+001	0.00000000000000000000e+000	5.27271378575935520394e-004	0.00000000000000000000e+000	1.12523949265684445643e-003	0.00000000000000000000e+000	1.34556000087759457529e+002	1	1
1.27009000000000000341e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23453999999999989960e-003	0.00000000000000000000e+000	-8.67480000000000046612e+001	0.00000000000000000000e+000	4.28190368843077288127e-004	0.00000000000000000000e+000	1.15790414958666983830e-003	0.00000000000000000000e+000	1.34825000087730586529e+002	1	1
1.26998000000000004661e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23120000000000000273e-003	0.00000000000000000000e+000	-8.68499999999999943157e+001	0.00000000000000000000e+000	5.42394977269690381494e-004	0.00000000000000000000e+000	1.10528780353019912865e-003	0.00000000000000000000e+000	1.35093000087770633399e+002	1	1
1.26977999999999994429e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23167999999999997103e-003	0.00000000000000000000e+000	-8.68499999999999943157e+001	0.00000000000000000000e+000	5.42606437299815013570e-004	0.00000000000000000000e+000	1.10571871495457742067e-003	0.00000000000000000000e+000	1.35358000087784603238e+002	1	1
1.26998000000000004661e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23548999999999989559e-003	0.00000000000000000000e+000	-8.67180000000000035243e+001	0.00000000000000000000e+000	3.93568408334396037124e-004	0.00000000000000000000e+000	1.17112742605624681191e-003	0.00000000000000000000e+000	1.35626000087708234787e+002	1	1
1.27012000000000000455e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23645000000000004903e-003	0.00000000000000000000e+000	-8.68619999999999947704e+001	0.00000000000000000000e+000	5.57988293945522583622e-004	0.00000000000000000000e+000	1.10338464114730409014e-003	0.00000000000000000000e+000	1.35894000087748281658e+002	1	1
1.27037999999999996703e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23645000000000004903e-003	0.00000000000000000000e+000	-8.67540000000000048885e+001	0.00000000000000000000e+000	4.35803249559119261491e-004	0.00000000000000000000e+000	1.15710160754089021531e-003	0.00000000000000000000e+000	1.36160000087693333626e+002	1	1
1.27021000000000000796e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23214999999999999872e-003	0.00000000000000000000e+000	-8.67300000000000039790e+001	0.00000000000000000000e+000	4.06491383758193389978e-004	0.00000000000000000000e+000	1.16316739011646528082e-003	0.00000000000000000000e+000	1.36426000087754800916e+002	1	1
1.26992000000000004434e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.22882000000000004246e-003	0.00000000000000000000e+000	-8.68739999999999952252e+001	0.00000000000000000000e+000	5.67663674886611591477e-004	0.00000000000000000000e+000	1.08984244027025638756e-003	0.00000000000000000000e+000	1.36690000087721273303e+002	1	1
1.27034999999999996589e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23214999999999999872e-003	0.00000000000000000000e+000	-8.67420000000000044338e+001	0.00000000000000000000e+000	4.20419790421371368169e-004	0.00000000000000000000e+000	1.15820586353292576294e-003	0.00000000000000000000e+000	1.36957000087713822722e+002	1	1
1.26992000000000004434e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.22929000000000007015e-003	0.00000000000000000000e+000	-8.68139999999999929514e+001	0.00000000000000000000e+000	5.01482601732444722119e-004	0.00000000000000000000e+000	1.12234981367649285303e-003	0.00000000000000000000e+000	1.37224000087706372142e+002	1	1
1.26980999999999994543e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23502000000000008474e-003	0.00000000000000000000e+000	-8.67960000000000064801e+001	0.00000000000000000000e+000	4.83443141275739004387e-004	0.00000000000000000000e+000	1.13646695048885866541e-003	0.00000000000000000000e+000	1.37492000087746419013e+002	1	1
1.27001000000000004775e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.24120999999999996957e-003	0.00000000000000000000e+000	-8.67960000000000064801e+001	0.00000000000000000000e+000	4.85866189521513770939e-004	0.00000000000000000000e+000	1.14216299623996070389e-003	0.00000000000000000000e+000	1.37759000087738968432e+002	1	1
1.26980999999999994543e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23358999999999990362e-003	0.00000000000000000000e+000	-8.68859999999999956799e+001	0.00000000000000000000e+000	5.82954746768895421503e-004	0.00000000000000000000e+000	1.08715594618233714688e-003	0.00000000000000000000e+000	1.38027000087779015303e+002	1	1
1.27021000000000000796e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.22977000000000003845e-003	0.00000000000000000000e+000	-8.67660000000000053433e+001	0.00000000000000000000e+000	4.47227458829130145642e-004	0.00000000000000000000e+000	1.14556617136210808598e-003	0.00000000000000000000e+000	1.38294000087771564722e+002	1	1
1.27009000000000000341e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23548999999999989559e-003	0.00000000000000000000e+000	-8.68739999999999952252e+001	0.00000000000000000000e+000	5.70744937163831763186e-004	0.00000000000000000000e+000	1.09575807402996299421e-003	0.00000000000000000000e+000	1.38562000087695196271e+002	1	1
1.27040999999999996817e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23453999999999989960e-003	0.00000000000000000000e+000	-8.68139999999999929514e+001	0.00000000000000000000e+000	5.03624312524117412858e-004	0.00000000000000000000e+000	1.12714309802908782369e-003	0.00000000000000000000e+000	1.38829000087687745690e+002	1	1
1.27024000000000000909e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.22786000000000010586e-003	0.00000000000000000000e+000	-8.67780000000000057980e+001	0.00000000000000000000e+000	4.60225817812317194132e-004	0.00000000000000000000e+000	1.13834633403854025048e-003	0.00000000000000000000e+000	1.39096000087680295110e+002	1	1
1.26986999999999994770e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23310999999999993532e-003	0.00000000000000000000e+000	-8.68859999999999956799e+001	0.00000000000000000000e+000	5.82727914289344652021e-004	0.00000000000000000000e+000	1.08673292487528419005e-003	0.00000000000000000000e+000	1.39364000087720341980e+002	1	1
1.27049000000000006594e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23214999999999999872e-003	0.00000000000000000000e+000	-8.67600000000000051159e+001	0.00000000000000000000e+000	4.41198264039950941145e-004	0.00000000000000000000e+000	1.15045109166280238276e-003	0.00000000000000000000e+000	1.39631000087712891400e+002	1	1
1.26986999999999994770e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23262999999999996702e-003	0.00000000000000000000e+000	-8.68199999999999931788e+001	0.00000000000000000000e+000	5.09588441574423240375e-004	0.00000000000000000000e+000	1.12236194568140568509e-003	0.00000000000000000000e+000	1.39899000087752938271e+002	1	1
1.26968999999999994088e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23214999999999999872e-003	0.00000000000000000000e+000	-8.68080000000000069349e+001	0.00000000000000000000e+000	4.95890550946269641902e-004	0.00000000000000000000e+000	1.12795664100274941472e-003	0.00000000000000000000e+000	1.40166000087745487690e+002	1	1
1.26980999999999994543e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.22929000000000007015e-003	0.00000000000000000000e+000	-8.67840000000000060254e+001	0.00000000000000000000e+000	4.67591507422805870153e-004	0.00000000000000000000e+000	1.13688701562031585848e-003	0.00000000000000000000e+000	1.40434000087785534561e+002	1	1
1.26980999999999994543e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23214999999999999872e-003	0.00000000000000000000e+000	-8.68379999999999938609e+001	0.00000000000000000000e+000	5.29501040587737636413e-004	0.00000000000000000000e+000	1.11257461346037501808e-003	0.00000000000000000000e+000	1.40701000087778083980e+002	1	1
1.27001000000000004775e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23358999999999990362e-003	0.00000000000000000000e+000	-8.67660000000000053433e+001	0.00000000000000000000e+000	4.48616668919413013293e-004	0.00000000000000000000e+000	1.14912461137495853711e-003	0.00000000000000000000e+000	1.40968000087770633399e+002	1	1
1.27007000000000005002e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23262999999999996702e-003	0.00000000000000000000e+000	-8.68080000000000069349e+001	0.00000000000000000000e+000	4.96083731536663846175e-004	0.00000000000000000000e+000	1.12839605112950431935e-003	0.00000000000000000000e+000	1.41233000087784603238e+002	1	1
1.26968999999999994088e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23262999999999996702e-003	0.00000000000000000000e+000	-8.68199999999999931788e+001	0.00000000000000000000e+000	5.09588441574423240375e-004	0.00000000000000000000e+000	1.12236194568140568509e-003	0.00000000000000000000e+000	1.41500000087777152658e+002	1	1
1.27007000000000005002e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23262999999999996702e-003	0.00000000000000000000e+000	-8.67600000000000051159e+001	0.00000000000000000000e+000	4.41370138541220390516e-004	0.00000000000000000000e+000	1.15089926479431899943e-003	0.00000000000000000000e+000	1.41767000087769702077e+002	1	1
1.26986999999999994770e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23262999999999996702e-003	0.00000000000000000000e+000	-8.68679999999999949978e+001	0.00000000000000000000e+000	5.62854196794264913586e-004	0.00000000000000000000e+000	1.09661837940601869686e-003	0.00000000000000000000e+000	1.42033000087714754045e+002	1	1
1.27049000000000006594e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23453999999999989960e-003	0.00000000000000000000e+000	-8.67780000000000057980e+001	0.00000000000000000000e+000	4.62729611781488147509e-004	0.00000000000000000000e+000	1.14453934750210887562e-003	0.00000000000000000000e+000	1.42300000087707303464e+002	1	1
1.26998000000000004661e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23262999999999996702e-003	0.00000000000000000000e+000	-8.67900000000000062528e+001	0.00000000000000000000e+000	4.75693336004863541033e-004	0.00000000000000000000e+000	1.13714228088685723357e-003	0.00000000000000000000e+000	1.42567000087699852884e+002	1	1
1.26968999999999994088e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23548999999999989559e-003	0.00000000000000000000e+000	-8.68439999999999940883e+001	0.00000000000000000000e+000	5.37620309672718395960e-004	0.00000000000000000000e+000	1.11238479975564658921e-003	0.00000000000000000000e+000	1.42834000087692402303e+002	1	1
1.27021000000000000796e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23262999999999996702e-003	0.00000000000000000000e+000	-8.67420000000000044338e+001	0.00000000000000000000e+000	4.20583570398973315228e-004	0.00000000000000000000e+000	1.15865705763631868068e-003	0.00000000000000000000e+000	1.43100000087753869593e+002	1	1
1.26980999999999994543e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23262999999999996702e-003	0.00000000000000000000e+000	-8.68379999999999938609e+001	0.00000000000000000000e+000	5.29707314579931794717e-004	0.00000000000000000000e+000	1.11300803131896453198e-003	0.00000000000000000000e+000	1.43368000087793916464e+002	1	1
1.26957999999999998408e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23214999999999999872e-003	0.00000000000000000000e+000	-8.67720000000000055707e+001	0.00000000000000000000e+000	4.54971579918558844107e-004	0.00000000000000000000e+000	1.14507400807389316498e-003	0.00000000000000000000e+000	1.43634000087738968432e+002	1	1
1.26983999999999994657e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23358999999999990362e-003	0.00000000000000000000e+000	-8.67960000000000064801e+001	0.00000000000000000000e+000	4.82883374071949229324e-004	0.00000000000000000000e+000	1.13515106269821623546e-003	0.00000000000000000000e+000	1.43901000087731517851e+002	1	1
1.26977999999999994429e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23548999999999989559e-003	0.00000000000000000000e+000	-8.68439999999999940883e+001	0.00000000000000000000e+000	5.37620309672718395960e-004	0.00000000000000000000e+000	1.11238479975564658921e-003	0.00000000000000000000e+000	1.44166000087745487690e+002	1	1
1.26986999999999994770e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23405999999999993130e-003	0.00000000000000000000e+000	-8.67480000000000046612e+001	0.00000000000000000000e+000	4.28023884665128728430e-004	0.00000000000000000000e+000	1.15745394627871588632e-003	0.00000000000000000000e+000	1.44434000087785534561e+002	1	1
1.27001000000000004775e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23453999999999989960e-003	0.00000000000000000000e+000	-8.68439999999999940883e+001	0.00000000000000000000e+000	5.37206919605466462313e-004	0.00000000000000000000e+000	1.11152945850661352516e-003	0.00000000000000000000e+000	1.44702000087709166110e+002	1	1
1.27037999999999996703e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23310999999999993532e-003	0.00000000000000000000e+000	-8.67900000000000062528e+001	0.00000000000000000000e+000	4.75878576345665149031e-004	0.00000000000000000000e+000	1.13758509689395226512e-003	0.00000000000000000000e+000	1.44970000087749212980e+002	1	1
1.26986999999999994770e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23262999999999996702e-003	0.00000000000000000000e+000	-8.67600000000000051159e+001	0.00000000000000000000e+000	4.41370138541220390516e-004	0.00000000000000000000e+000	1.15089926479431899943e-003	0.00000000000000000000e+000	1.45237000087741762400e+002	1	1
1.26971999999999994202e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23167999999999997103e-003	0.00000000000000000000e+000	-8.68679999999999949978e+001	0.00000000000000000000e+000	5.62420399558310481723e-004	0.00000000000000000000e+000	1.09577320489263213034e-003	0.00000000000000000000e+000	1.45506000087712891400e+002	1	1
1.27001000000000004775e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23358999999999990362e-003	0.00000000000000000000e+000	-8.67300000000000039790e+001	0.00000000000000000000e+000	4.06966445717055311411e-004	0.00000000000000000000e+000	1.16452677090757641953e-003	0.00000000000000000000e+000	1.45772000087774358690e+002	1	1
1.26986999999999994770e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23453999999999989960e-003	0.00000000000000000000e+000	-8.67960000000000064801e+001	0.00000000000000000000e+000	4.83255247389152166847e-004	0.00000000000000000000e+000	1.13602525388780371818e-003	0.00000000000000000000e+000	1.46039000087766908109e+002	1	1
1.26977999999999994429e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23310999999999993532e-003	0.00000000000000000000e+000	-8.67900000000000062528e+001	0.00000000000000000000e+000	4.75878576345665149031e-004	0.00000000000000000000e+000	1.13758509689395226512e-003	0.00000000000000000000e+000	1.46305000087711960077e+002	1	1
1.27021000000000000796e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23167999999999997103e-003	0.00000000000000000000e+000	-8.67420000000000044338e+001	0.00000000000000000000e+000	4.20259422526636104624e-004	0.00000000000000000000e+000	1.15776406930668662038e-003	0.00000000000000000000e+000	1.46572000087704509497e+002	1	1
1.26966999999999998749e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23120000000000000273e-003	0.00000000000000000000e+000	-8.68319999999999936335e+001	0.00000000000000000000e+000	5.22413005514579136847e-004	0.00000000000000000000e+000	1.11487133413198133240e-003	0.00000000000000000000e+000	1.46839000087697058916e+002	1	1
1.26968999999999994088e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23310999999999993532e-003	0.00000000000000000000e+000	-8.67300000000000039790e+001	0.00000000000000000000e+000	4.06808091730768040407e-004	0.00000000000000000000e+000	1.16407364397720603996e-003	0.00000000000000000000e+000	1.47107000087737105787e+002	1	1
1.27024000000000000909e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.22882000000000004246e-003	0.00000000000000000000e+000	-8.68439999999999940883e+001	0.00000000000000000000e+000	5.34717876253170808915e-004	0.00000000000000000000e+000	1.10637940382822498250e-003	0.00000000000000000000e+000	1.47373000087682157755e+002	1	1
1.27001000000000004775e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23025000000000000674e-003	0.00000000000000000000e+000	-8.68439999999999940883e+001	0.00000000000000000000e+000	5.35340137091244749369e-004	0.00000000000000000000e+000	1.10766691749782228080e-003	0.00000000000000000000e+000	1.47641000087722204626e+002	1	1
1.27015000000000000568e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.22929000000000007015e-003	0.00000000000000000000e+000	-8.67360000000000042064e+001	0.00000000000000000000e+000	4.12503321359871538438e-004	0.00000000000000000000e+000	1.15801334792267163025e-003	0.00000000000000000000e+000	1.47907000087783671916e+002	1	1
1.26986999999999994770e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23025000000000000674e-003	0.00000000000000000000e+000	-8.68619999999999947704e+001	0.00000000000000000000e+000	5.55190342210747805364e-004	0.00000000000000000000e+000	1.09785187817661123930e-003	0.00000000000000000000e+000	1.48175000087707303464e+002	1	1
1.27037999999999996703e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23072000000000003443e-003	0.00000000000000000000e+000	-8.67720000000000055707e+001	0.00000000000000000000e+000	4.54443552195243102680e-004	0.00000000000000000000e+000	1.14374506611751971044e-003	0.00000000000000000000e+000	1.48443000087747350335e+002	1	1
1.27007000000000005002e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23502000000000008474e-003	0.00000000000000000000e+000	-8.67960000000000064801e+001	0.00000000000000000000e+000	4.83443141275739004387e-004	0.00000000000000000000e+000	1.13646695048885866541e-003	0.00000000000000000000e+000	1.48711000087787397206e+002	1	1
1.26957999999999998408e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23883000000000000930e-003	0.00000000000000000000e+000	-8.68259999999999934062e+001	0.00000000000000000000e+000	5.18910402690010165959e-004	0.00000000000000000000e+000	1.12491411355716028168e-003	0.00000000000000000000e+000	1.48980000087758526206e+002	1	1
1.27027000000000001023e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23883000000000000930e-003	0.00000000000000000000e+000	-8.67780000000000057980e+001	0.00000000000000000000e+000	4.64337587249713263510e-004	0.00000000000000000000e+000	1.14851659716658639591e-003	0.00000000000000000000e+000	1.49247000087751075625e+002	1	1
1.26966999999999998749e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23740000000000004501e-003	0.00000000000000000000e+000	-8.68499999999999943157e+001	0.00000000000000000000e+000	5.45126335992133581945e-004	0.00000000000000000000e+000	1.11085374276175159747e-003	0.00000000000000000000e+000	1.49514000087743625045e+002	1	1
1.26971999999999994202e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.23692000000000007671e-003	0.00000000000000000000e+000	-8.67540000000000048885e+001	0.00000000000000000000e+000	4.35968907310983733693e-004	0.00000000000000000000e+000	1.15754144558977535920e-003	0.00000000000000000000e+000	1.49780000087688677013e+002	1	1
1.26983999999999994657e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.21356000000000002932e-003	0.00000000000000000000e+000	-8.68199999999999931788e+001	0.00000000000000000000e+000	5.01704606538099103473e-004	0.00000000000000000000e+000	1.10499790107422882733e-003	0.00000000000000000000e+000	1.50046000087750144303e+002	1	1
1.26957999999999998408e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.14156000000000001394e-003	0.00000000000000000000e+000	-8.68379999999999938609e+001	0.00000000000000000000e+000	4.90571121935915116855e-004	0.00000000000000000000e+000	1.03077602219033871711e-003	0.00000000000000000000e+000	1.50314000087790191174e+002	1	1
1.27009000000000000341e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.07336999999999992313e-003	0.00000000000000000000e+000	-8.67420000000000044338e+001	0.00000000000000000000e+000	3.66242738663788793864e-004	0.00000000000000000000e+000	1.00895461408135071399e-003	0.00000000000000000000e+000	1.50579000087687745690e+002	1	1
1.27021000000000000796e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.02520999999999992344e-003	0.00000000000000000000e+000	-8.68499999999999943157e+001	0.00000000000000000000e+000	4.51647786425161815779e-004	0.00000000000000000000e+000	9.20363961222543398161e-004	0.00000000000000000000e+000	1.50847000087727792561e+002	1	1
1.27028999999999996362e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.02424999999999998684e-003	0.00000000000000000000e+000	-8.67720000000000055707e+001	0.00000000000000000000e+000	3.78204472451879958675e-004	0.00000000000000000000e+000	9.51866292878046573074e-004	0.00000000000000000000e+000	1.51115000087767839432e+002	1	1
1.27015000000000000568e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.03235999999999996171e-003	0.00000000000000000000e+000	-8.67240000000000037517e+001	0.00000000000000000000e+000	3.34726364200047161752e-004	0.00000000000000000000e+000	9.76588670172564166788e-004	0.00000000000000000000e+000	1.51382000087760388851e+002	1	1
1.26966999999999998749e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.03950999999999999998e-003	0.00000000000000000000e+000	-8.68739999999999952252e+001	0.00000000000000000000e+000	4.80210337300321962305e-004	0.00000000000000000000e+000	9.21943095884941851356e-004	0.00000000000000000000e+000	1.51648000087705440819e+002	1	1
1.27007000000000005002e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.03713000000000003971e-003	0.00000000000000000000e+000	-8.67180000000000035243e+001	0.00000000000000000000e+000	3.30380337627866058677e-004	0.00000000000000000000e+000	9.83100945686096478610e-004	0.00000000000000000000e+000	1.51916000087745487690e+002	1	1
1.26971999999999994202e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.03378999999999992600e-003	0.00000000000000000000e+000	-8.68199999999999931788e+001	0.00000000000000000000e+000	4.27384888421686098478e-004	0.00000000000000000000e+000	9.41309684030065970360e-004	0.00000000000000000000e+000	1.52185000087716616690e+002	1	1
1.26966999999999998749e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.03330999999999995770e-003	0.00000000000000000000e+000	-8.67480000000000046612e+001	0.00000000000000000000e+000	3.58395345658496468008e-004	0.00000000000000000000e+000	9.69165791962513928359e-004	0.00000000000000000000e+000	1.52451000087778083980e+002	1	1
1.27001000000000004775e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.03187999999999999341e-003	0.00000000000000000000e+000	-8.67960000000000064801e+001	0.00000000000000000000e+000	4.03924882689842663312e-004	0.00000000000000000000e+000	9.49537268117474591959e-004	0.00000000000000000000e+000	1.52721000087680295110e+002	1	1
1.26968999999999994088e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.03473999999999992198e-003	0.00000000000000000000e+000	-8.68259999999999934062e+001	0.00000000000000000000e+000	4.33422947522631087525e-004	0.00000000000000000000e+000	9.39591089868776086630e-004	0.00000000000000000000e+000	1.52988000087789259851e+002	1	1
1.27009000000000000341e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.03950999999999999998e-003	0.00000000000000000000e+000	-8.67480000000000046612e+001	0.00000000000000000000e+000	3.60545766290332712900e-004	0.00000000000000000000e+000	9.74980918023587127264e-004	0.00000000000000000000e+000	1.53256000087712891400e+002	1	1
1.26995000000000004547e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.03950999999999999998e-003	0.00000000000000000000e+000	-8.68199999999999931788e+001	0.00000000000000000000e+000	4.29749625517007272178e-004	0.00000000000000000000e+000	9.46517986869764636586e-004	0.00000000000000000000e+000	1.53524000087752938271e+002	1	1
1.27028999999999996362e+002	0.00000000000000000000e+000	4.00000000000000000000e+003	1.04046999999999993658e-003	0.00000000000000000000e+000	-8.67900000000000062528e+001	0.00000000000000000000e+000	4.01535452903937399929e-004	0.00000000000000000000e+000	9.59868272713099829861e-004	0.00000000000000000000e+000	1.53789000087766908109e+002	1	1
